Date,XOM US Equity,RDSA LN Equity,CVX US Equity,857 HK Equity,FP FP Equity,BP/ LN Equity,386 HK Equity,BLT LN Equity,BHP AU Equity,RIL IN Equity,PETR4 BZ Equity,STL NO Equity,COP US Equity,883 HK Equity,ENI IM Equity,EOG US Equity,ROSN RM Equity,SU CN Equity,OXY US Equity,EPD US Equity,LKOH RM Equity,GAZP RM Equity,PSX US Equity,PTT TB Equity,ENB CN Equity,VLO US Equity,ECOPETL CB Equity,267 HK Equity,CNQ CN Equity,LYB US Equity,6505 TT Equity,MPC US Equity,NVTK RM Equity,ONGC IN Equity,APC US Equity,PXD US Equity,MAERSKB DC Equity,TSCO LN Equity,FEMSAUBD MM Equity,REP SM Equity,GMKN RM Equity,IMO CN Equity,CLR US Equity,TATN RM Equity,IOCL IN Equity,SIBN RM Equity,SOL SJ Equity,CXO US Equity,WPL AU Equity,NESTE FH Equity,COPEC CI Equity,OMV AV Equity,034730 KS Equity,SSE LN Equity,DVN US Equity,ANDV US Equity,HES US Equity,096770 KS Equity,SNGS RM Equity,ETE US Equity,PTTEP TB Equity,VEDL IN Equity,NBL US Equity,GALP PL Equity,MRO US Equity,APA US Equity,MMP US Equity,TECK/B CN Equity,HSE CN Equity,EQT US Equity,BPCL IN Equity,FANG US Equity,CVE CN Equity,ECA CN Equity,AKERBP NO Equity,010950 KS Equity,IEP US Equity,PKN PW Equity,GAIL IN Equity,STLD US Equity,HFC US Equity,COG US Equity,ANDX US Equity,ALFA SS Equity,TRGP US Equity,2688 HK Equity,PGN PW Equity,UGPA3 BZ Equity,XEC US Equity,LUPE SS Equity,PE US Equity,OSH AU Equity,KCHOL TI Equity,DCC LN Equity,ADNOCDIS UH Equity,JEC US Equity,1193 HK Equity,MRW LN Equity,RSPP US Equity,BRDT3 BZ Equity,RUI FP Equity,HPCL IN Equity,135 HK Equity,IPL CN Equity,PETD MK Equity,WPX US Equity,TUPRS TI Equity,PETROR AB Equity,SMC PM Equity,ALFAA MM Equity,EGN US Equity,OGDC PA Equity,CTX AU Equity,TOP TB Equity,AR US Equity,BANE RM Equity,NFX US Equity,VVC US Equity,AZRG IT Equity,INARA CZ Equity,MUR US Equity,VII CN Equity,TOU CN Equity,1402 TT Equity,SNP RO Equity,CDEV US Equity,CPG CN Equity,CSAN3 BZ Equity,PTEN US Equity,BBU-U CN Equity,IRPC TB Equity,NFG US Equity,TLW LN Equity,EA TB Equity,VET CN Equity,PBF US Equity,ARX CN Equity,OINL IN Equity,DK US Equity,QFLS QD Equity,SNG RO Equity,WLL US Equity,PPL PA Equity,CASY US Equity,MTDR US Equity,PDCE US Equity,SR US Equity,RRC US Equity,PGAS IJ Equity,OAS US Equity,CNX US Equity,DEDRL IT Equity,MIC US Equity,VNOM US Equity,UNIPE CP Equity,BANPU TB Equity,ELPE GA Equity,PKI CN Equity,TEP US Equity,WCP CN Equity,CVI US Equity,LTS PW Equity,JAG US Equity,QEP US Equity,MRPL IN Equity,ERF CN Equity,003410 KS Equity,CPE US Equity,VED LN Equity,KOS US Equity,CHK US Equity,SRCI US Equity,PXT CN Equity,SJI US Equity,SM US Equity,WRD US Equity,MOH GA Equity,LPI US Equity,CVRR US Equity,XOG US Equity,SWN US Equity,CZZ US Equity,RNFT RM Equity,3633 HK Equity,ALBH BI Equity,JSMR IJ Equity,SRS IM Equity,ECL CI Equity,TITK GA Equity,SUN US Equity,467 HK Equity,TELL US Equity,SPRC TB Equity,MUSA US Equity,DLEN IT Equity,ZEL NZ Equity,DNO NO Equity,ESSO TB Equity,933 HK Equity,1434 TT Equity
1994-11-30,8.1372,,9.8368,,5.87888,1.3061,,,2.69914,0.56173,0.93531,,7.6362,,,3.9753,,1.04076,4.4047,,,,,,1.05557,,,0.96929,1.14329,,,,,,8.5036,,227.88851,0.70428,0.54049,3.53685,,2.48404,,,,,3.56652,,1.5163,,2.93766,3.07688,,1.5649,8.1254,3.801,11.3867,,,,0.51408,0.02104,5.7663,,2.9278,9.7153,,5.75421,,4.1427,0.62269,,,2.32559,,3.43559,4.0748,,,,0.7538,1.2318,,,,,,,,,,0.4972,,1.73082,,4.6875,0.46079,0.62839,,,2.76434,0.85599,0.02135,,0.32972,,,,1.06053,0.24508,3.238,,1.12229,,,,5.6563,,,,4.7819,,,0.24393,,,,,0.7678,,,5.6863,0.48174,,0.14502,,,,,,,,,5.59,,1.3125,6.9496,4.1103,,,,,,,,0.2257,,0.20947,,,,,,,,1.67642,125.48044,11.25,,,2.6044,,,1.5821,2.8139,,,,,,1.7387,,,,,,,0.67198,2.52329,,0.36772,7,,,,,0.03978,,,0.27597
1994-12-30,8.1878,,10.0622,,5.45324,1.30692,,,2.85871,,0.81116,,7.5783,,,4.1123,,1.0023,4.3766,,,,,,1.0732,,,0.92183,0.96387,,,,,,8.2005,,244.43402,0.71454,0.31936,3.33216,,2.47029,,,,,3.77698,,1.55516,,3.17498,3.10403,,1.56221,7.7033,3.8531,11.457,,,,0.52914,,5.1662,,2.6635,8.6989,,6.0874,,4.1619,,,,2.26458,,,4.1438,,,,0.7678,1.0663,,,,,,,,,,0.54214,,1.67926,,4.5642,0.41616,0.65498,,,2.69587,,0.01724,,0.31438,,,,1.04676,0.14457,3.5618,,1.14827,,,,5,,,,4.5415,,,,,,,,0.7158,,,5.6606,0.48091,,0.13099,,,,,,,,,6.154,,1.1875,6.7135,4.2256,,,,,,,,0.20103,,0.21242,,,,,,,,1.62634,,10.875,,,2.781,,,1.7352,2.9827,,,,,,1.6421,,,,,,,0.70569,2.41786,,0.25223,5.25,,,,,0.0358,,,
1995-01-31,8.4236,,10.0622,,5.29084,1.2716,,,2.62639,0.40528,0.70291,,7.3759,,,3.8994,,1.04062,4.2345,,,,,,1.02615,,,0.84318,0.78504,,,,,,8.1473,,250.41636,0.71949,0.25271,3.48447,,2.46571,,,,,3.24834,,1.53148,,3.38302,3.14596,,1.51659,7.1757,4.0614,11.3942,,,,0.48941,0.0221,4.5661,,2.6025,8.0899,,5.58213,,4.392,0.41523,,,2.10727,,3.117,4.4201,,,,0.731,0.9193,,,,,,,,,,0.52372,0.64867,1.60195,,4.6259,0.29146,0.67617,,,2.6328,0.63242,0.01367,,0.30656,,0.2394,,1.02997,0.13495,3.4606,,1.08232,,,,4.7813,,,,4.6483,,,0.2352,,,,,0.6409,,,5.8826,0.50907,,0.13916,,,,,,,,,6.06,,1.1875,6.5868,3.6878,,,,,,,,0.16115,,0.19993,,,,,,,1.46993,1.41474,109.32051,10,,,2.163,,,1.8549,3.0479,,,,,,1.3723,,,,,,,0.71525,2.43555,,0.20189,8,,,,,0.035,,,0.26344
1995-02-28,8.7131,,10.846,,5.18993,1.24008,,,2.58548,0.39357,0.65396,,7.723,,,4.5859,,1.08333,4.4903,,,,,,1.12785,,,0.95223,0.99627,,,,,,9.3454,,248.83855,0.72757,0.19217,3.54744,,2.54599,,,,,3.2243,,1.57738,,3.16028,3.57016,,1.55438,7.5978,4.3217,12.3045,,,,0.51614,0.02311,5.3318,,2.6718,8.6989,,5.73274,,4.3014,0.35624,,,2.15119,,2.72991,4.351,,,,0.6943,1.0142,,,,,,,,,,0.48838,0.57387,1.62121,,4.8726,0.28321,0.6466,,,2.46093,0.61194,0.01546,,0.3285,,0.43848,,0.98731,0.1121,3.6072,,1.10903,,,,4.875,,,,4.6965,,,0.25252,,,,,0.8069,,,6.049,0.54974,,0.17902,,,,,,,,,6.47,,1,6.6712,4.2256,,,,,,,,0.17584,,0.20208,,,,,,,1.36074,1.48642,97.81143,9.5,,,2.781,,,1.9147,3.0479,,,,,,1.4,,,,,,,0.79161,2.55368,,0.14424,11.5,,,,,0.03231,,,0.27524
1995-03-31,9.0882,,10.9314,,5.60768,1.3754,,,2.47029,0.38443,0.44871,,8.475,,,5.4098,,1.1822,5.0372,,,,,,1.16166,,,0.94469,1.11514,,,,,,9.3351,,234.10082,0.79396,0.21369,3.55258,,2.68861,,,,,3.84133,,1.68447,,3.0589,3.68765,,1.56125,8.8641,4.2697,12.4359,,,,0.46991,0.02312,5.7238,,2.8773,9.5072,,5.67933,,4.3207,0.37514,,,2.49357,,3.14557,4.351,,,,0.7709,1.1525,,,,,,,,,,0.48593,0.74565,1.6241,,4.8417,0.2332,0.6596,,,2.44703,0.63146,0.01452,,0.32613,,0.53425,,0.89821,0.1101,3.7506,,1.23485,,,,5.375,,,,4.6427,,,0.25076,,,,,0.7548,,0.34312,6.3029,0.56282,,0.15536,,,,,,,,,6.522,,1.375,6.6918,4.3024,,,,,,,,0.17158,,0.20132,,,,,,,1.29425,1.55532,103.79604,9.75,,,3.7521,,,1.9257,2.9068,,,,,,1.6634,,,,,,,0.86815,2.89986,,0.12259,12,,,,,0.02991,,,0.26536
1995-04-28,9.4804,,10.7891,,5.85763,1.42674,,,2.73948,,0.59887,,8.099,,,5.0319,,1.26456,5.2963,,,,,,1.20345,,,0.93612,1.22297,,,,,,8.7749,,245.2174,0.84505,0.27956,3.9706,,2.69721,,,,,3.88259,,1.75023,,3.30781,3.78115,,1.6075,8.7585,4.1135,12.7507,,,,0.50146,,5.6454,,3.0828,9.42,,5.89043,,4.437,,,,2.68958,,,4.4201,,,,0.7893,1.1432,,,,,,,,,,0.54199,0.804,1.67721,,4.8726,0.24955,0.69404,,,2.22554,,0.01374,,0.32719,,0.42077,,0.93227,0.14913,3.6072,,1.389,,,,5.75,,,,4.7099,,,,,,,,0.7288,,0.32403,6.4999,0.5597,,0.18189,,,,,,,,,7.095,,1.3125,6.4773,4.917,,,,,,,,0.1807,,0.18755,,,,,,,,1.70843,,9.5,,,4.2818,,,1.9622,2.8786,,,,,,1.6979,,,,,,,0.9322,2.79192,,0.22327,13.5,,,,,0.02508,,,
1995-05-31,9.8399,,11.2937,,5.82195,1.40206,,,2.65785,0.40796,0.60284,,8.3882,,,5.3344,,1.2598,5.2963,,,,,,1.19606,,,1.0113,1.23747,,,,,,9.255,,259.82,0.87864,0.29861,4.02238,,2.96424,,,,,3.81821,,1.77068,,3.30743,3.90476,,1.618,9.0751,4.53,12.7822,,,,0.53995,0.01808,5.68,,3.2969,10.1178,,6.78198,,4.6773,0.38758,,,2.81422,,2.78798,4.4201,,,,0.7229,1.1647,,,,,,,,,,0.55661,0.85782,1.9155,,5.3968,0.25533,0.67428,,,2.25748,0.65704,0.01349,,0.41651,,0.42297,,0.97861,0.17645,3.4471,,1.36469,,,,6.8125,,,,4.7448,,,0.21776,,,,,0.8199,,0.33032,6.4999,0.58009,,0.15606,,,,,,,,,6.992,,1.3125,6.4773,4.917,,,,,,,,0.2058,,0.20553,,,,,,,1.22812,1.76975,88.68282,9.5,,,4.7895,,,1.9135,2.8876,,,,,,1.6979,,,,,,,1.24232,3.21825,,0.23068,16.5,,,,,0.027,,,0.23092
1995-06-30,9.7365,,10.6615,,5.89199,1.43047,,,2.57878,0.39673,0.54418,,7.723,,,4.7844,,1.24249,5.3257,,,,,,1.20418,,,0.97847,1.15499,,,,,,9.2439,,245.99297,0.86755,0.29766,3.93356,,2.83465,,,,,3.84575,,1.67683,,3.53347,4.28179,,1.58068,9.0751,4.1655,12.3473,,,,0.5523,0.01682,5.3397,,3.2762,9.5747,,6.67434,,4.5207,0.37984,,,2.72716,,2.99529,4.4201,,,,0.6853,1.0168,,,,,,,,,,0.56645,0.98144,1.8971,,5.4277,0.24974,0.69619,,,2.23091,0.70376,0.01469,,0.41431,,0.44556,,1.00576,0.18757,3.5717,,1.26978,,,,7.0938,,,,4.4466,,,0.18318,,,,,1.0021,,0.35089,6.5314,0.59995,,0.19164,,,,,,,,,7.403,,1.0625,6.8457,4.6865,,,,,,,,0.21848,,0.19198,,,,,,,1.14146,1.76704,86.20061,9.75,,,4.5467,,,2.0846,2.831,,,,,,1.5448,,,,,,,1.24994,3.2135,,0.25228,15.5,,,,,0.02144,,,0.19943
1995-07-31,9.995,,11.3511,,5.91795,1.50557,,,2.99386,0.40078,0.59706,,8.1858,,,4.7639,,1.27027,5.2384,,,,,,1.1775,,,1.03606,1.15811,,,,,,9.0836,,259.6416,0.94065,0.34091,4.29872,,2.74478,,,,,3.62566,,1.90764,,3.56333,3.93967,,1.58286,8.2837,4.1655,12.0631,,,,0.5462,0.01651,5.235,,3.3384,9.5747,,6.81575,,4.3446,0.37552,,,3.02545,,2.98757,3.7985,,,,0.6705,1.0353,,,,,,,,,,0.62821,0.92302,1.93556,,5.7052,0.38007,0.73984,,,2.61431,0.66995,0.0146,,0.39697,,0.465,,0.9687,0.20586,3.6548,,1.42503,,,,6.4063,,,,4.433,,,0.19484,,,,,1.1192,,0.34142,6.3888,0.81451,,0.18245,,,,,,,,,8.288,,1.1875,6.9765,4.7634,,,,,,,,0.22068,,0.19837,,,,,,,1.15351,1.8991,93.98639,11.75,,,4.0391,,,1.9605,2.9726,,,,,,1.412,,,,,,,1.21918,3.37905,,0.25221,15.5,,,,,0.02246,,,0.19564
1995-08-31,9.5794,,11.2362,,5.72988,1.50355,,,3.04147,0.39108,0.61888,,7.6073,,,5.1218,,1.33124,5.0638,,,,,,1.27642,,,1.10856,1.16138,,,,,0.63783,10.2056,,260.80634,0.94871,0.35018,4.00275,,2.76002,,,0.44308,,3.56245,,1.99344,,3.31707,3.5247,,1.70284,8.9168,4.0093,11.9683,,,,0.50313,0.17359,5.7941,,3.4503,10.1868,,6.59704,,4.4131,0.3608,,,2.82988,,2.74789,4.1438,,,,0.6705,1.0755,,,,,,,,,,0.67949,0.69131,1.82526,,6.2603,0.33278,0.74061,,,2.28999,0.65164,0.01288,,0.38341,,0.36095,,0.90057,0.21178,3.6826,,1.37065,,,,7.2813,,,,4.4283,,,0.19025,,,,,1.2754,,0.32328,6.4173,0.84047,,0.15915,,,,,,,,,8.288,,1.0625,6.9329,5.1475,,,,,,,,0.21373,,0.19744,,,,,,,1.01336,1.89328,89.86699,11.5,,,4.5026,,,1.9729,2.9533,,,,,,1.412,,,,,,,1.14214,3.22722,,0.25211,16,,,,,0.0182,,,0.17591
1995-09-29,10.0671,,11.3233,,5.90814,1.51058,,,2.88934,,0.68099,,7.5205,,,4.7914,,1.40957,5.1504,,,,,,1.27295,,,1.18301,1.19957,,,,,,10.141,,261.55507,0.93909,0.32238,4.00444,,2.8714,,,,,3.42417,,2.05549,,3.03844,3.44597,,1.73636,9.2334,3.4366,12.3212,,,,0.49834,,5.5319,,3.3039,9.2055,,6.70026,,4.6703,,,,2.8158,,,4.7654,,,,0.6816,1.0106,,,,,,,,,,0.70597,0.52745,1.87549,,6.137,0.33901,0.73857,,,2.17458,,0.01196,,0.3498,,0.3626,,0.87286,0.20119,3.6615,,1.42469,,,,7.5313,,,,4.3736,,,,,,,,1.4055,,0.30861,6.6512,0.85378,,0.14524,,,,,,,,,9.317,,1.25,7.3071,5.2243,,,,,,,,0.21343,,0.20453,,,,,,,,1.85461,,11.25,,,5.5841,,,2.1347,3.2373,,,,,,1.5238,,,,,,,0.9123,3.63617,,0.23798,16.25,,,,,0.01797,,,
1995-10-31,10.6418,,10.8588,,6.03468,1.47775,,,2.84032,0.33329,0.55509,,7.4626,,,4.4121,,1.36642,5.0621,,,,,,1.33376,,,1.22359,1.16181,,,,,0.31295,9.2848,,251.58185,0.89849,0.26354,3.81049,,2.81842,,,0.39359,,3.66686,,2.0635,,2.72877,3.19136,,1.71314,9.1806,3.2804,11.4343,,,,0.46446,0.16636,5.1911,,2.9693,8.9425,,6.22238,,4.6308,0.28975,,,2.67912,,3.00704,4.6964,,,,0.6474,0.992,,,,,,,,,,0.64249,0.5857,1.75683,,5.3968,0.32713,0.70092,,,2.10268,0.548,0.01025,,0.34972,,0.38208,,0.8187,0.17704,3.8088,,1.44352,,,,7.375,,,,4.1413,,,0.19181,,,,,1.36,,0.29364,6.8826,0.85513,,0.15656,,,,,,,,,9.482,,1,7.2185,4.7634,,,,,,,,0.22304,,0.21114,,,,,,,0.85904,1.96814,98.75448,9.75,,,5.1647,,,2.0716,3.0385,,,,,,1.4043,,,,,,,0.8385,3.51695,,0.21636,24.5,,,,,0.0201,,,0.17208
1995-11-30,10.8877,,11.5882,,6.00292,1.59388,,,2.8951,0.28902,0.54584,,7.723,,2.19208,4.6327,,1.3748,5.2093,,,,,,1.33293,,,1.23327,1.32865,,,,,0.2662,10.3016,,244.41169,0.83753,0.29422,4.01628,,2.69937,,,,,3.18212,,2.14059,,2.53115,3.03831,,1.72595,10.1831,3.5407,12.0361,,,,0.47668,0.163,5.6983,,3.1028,9.337,,6.45825,,4.9183,0.26881,,,2.9558,,2.97898,4.8345,,,,0.6548,1.0413,,,,,,,,,,0.64358,0.46662,1.80125,,5.9519,0.32106,0.65548,,,2.29912,0.49918,0.00871,,0.357,,0.29715,,0.77861,0.18268,3.9637,,1.54969,,,,7.4063,,,,4.3422,,,0.1791,,,,,1.1973,,0.26326,7.432,0.82469,,0.17041,,,,,,,,,9.585,,1.125,7.4842,5.378,,,,,,,,0.20014,,0.20854,,,,,,,0.66591,2.19545,88.69969,9.375,,,7.5043,,,2.16,3.0904,,,,,,1.4604,,,,,,,0.7161,3.15988,,0.20907,20.5,,,,,0.01637,,0.00942,0.16994
1995-12-29,11.3275,,12.2923,,6.57501,1.69028,,,3.00054,,0.54947,,7.8965,,2.33165,5.2945,,1.41628,5.0899,,,,,,1.31732,,,1.33998,1.44042,,,,,,11.6036,,246.19437,0.87129,0.28668,4.1664,,2.81706,,,,,3.4765,,2.1999,,2.41837,3.19775,,1.77429,10.7635,3.5928,13.4698,,,,0.53715,,6.276,,3.2927,10.3707,,6.61276,,4.9982,,,,3.13215,,,4.6964,,,,0.6765,1.0878,,,,,,,,,,0.65443,0.42349,1.79695,,6.1678,0.27059,0.65431,,,2.37265,,0.0088,,0.40127,,0.31308,,0.71129,0.19912,4.1129,,1.74964,,,,6.75,,,,4.5765,,,,,,,,1.4706,,0.32363,7.8753,0.86563,,0.19621,,,,,,,,,9.018,,1.625,7.6391,5.9994,,,,,,,,0.20212,,0.21913,,,,,,,,2.23883,,10,,,8.8065,,,2.3766,3.1901,,,,,,1.4323,,,,,,,0.75533,3.54085,,0.20912,16.25,,,,,0.01579,,0.00931,
1996-01-31,11.2923,,12.175,,6.68609,1.62067,,,3.00433,0.22677,0.67001,,7.5783,,2.47436,5.384,,1.3761,5.1196,,,,,,1.35793,,,1.51735,1.47345,,,,,0.23598,10.8264,,277.05017,0.85631,0.35491,4.51766,,2.82262,,,,,3.80976,,2.27911,,2.29079,3.49772,,1.7133,10.3942,3.5407,13.9781,,,,0.59061,0.15346,6.2498,,3.1661,9.4479,,6.62099,,4.5384,0.25792,,,3.03395,,2.83626,4.9726,,,,0.6877,1.2366,,,,,,,,,,0.73628,0.53651,1.93806,,6.7229,0.25574,0.6939,,,2.42424,0.47478,0.01085,,0.40833,,0.40107,,0.82209,0.20755,4.2408,,1.8524,,,,6.6875,,,,4.6455,,,0.15954,,,,,1.4446,,0.30965,7.846,0.80264,,0.19403,,,,,,,,,9.492,,1.375,8.0435,6.1532,,,,,,,,0.23319,,0.21413,,,,,,,0.6044,2.3766,91.15058,10.5,,,12.2496,,,2.261,3.3702,,,,,,1.2985,,,,,,,0.84392,3.88739,,0.20192,19.25,,,,,0.03016,,0.01113,0.17954
1996-02-29,11.2907,,13.1725,,6.44873,1.68562,,,3.08087,0.28928,0.71613,,8.099,,2.52358,5.522,,1.37971,5.5066,,,,,,1.36595,,,1.52519,1.61162,,,,,0.34374,11.684,,282.40991,0.76398,0.31955,4.74785,,2.87968,,,0.3428,,3.67053,,2.38656,,2.06437,3.45447,,1.64893,9.4444,3.6448,13.0886,,,,0.5818,0.16,6.4421,,3.1525,9.1403,,6.79274,,4.625,0.33828,,,3.01266,,2.70621,5.0417,,,,0.6615,1.165,,,,,,,,,,0.74923,0.57628,2.03713,,7.0313,0.24685,0.6831,,,2.78931,0.58713,0.01119,,0.44808,,0.44461,,0.76741,0.18382,4.0752,,1.71303,,,,7.2813,,,,4.6397,,,0.15729,,,,,1.3405,,0.31345,7.524,0.84168,,0.18179,,,,,,,,,9.286,,1.875,7.5492,6.7685,,,,0.00389,,,,0.23453,,0.21134,,,,,,,0.66438,2.39668,87.35264,9.75,,,10.9584,,,2.2482,3.4845,,,,,,1.2985,,,,,,,0.84439,4.12414,,0.1695,18.5,,,2.15985,,0.03263,,0.01325,0.18815
1996-03-29,11.5747,,13.2909,,6.60678,1.78612,,,3.02766,,0.76808,,9.1403,,2.42847,5.8258,,1.44043,6.4075,,,,,,1.38536,,,1.51943,1.69423,,,,,,11.9157,,283.5528,0.77021,0.3601,4.8971,,3.09315,,,,,4.19815,,2.40902,,1.95199,3.40122,,1.57712,9.9193,3.5407,14.0188,,,,0.61695,,6.8365,,3.2803,9.4726,,7.39649,,4.726,,,,3.05916,,,4.9726,,,,0.7282,1.0625,,,,,,,,,,0.75391,0.888,2.14342,,6.9696,0.2081,0.71042,,,2.95986,,0.01127,,0.46187,,0.45371,,0.71383,0.20568,3.7733,,1.73614,,,,7.625,,,,4.7647,,,,,,,,1.4316,,0.30464,8.208,0.86658,,0.2614,,,,,,,,,9.699,,2,8.3014,7.2369,,,,,,,,0.23529,,0.20259,,,,,,,,2.26489,,10.5,,,12.2496,,,2.2329,3.5416,,,,,,1.355,,,,,,,0.62545,4.04768,,0.16942,19,,,,,0.03188,,0.01279,
1996-04-30,12.0718,,13.7349,,6.61706,1.83982,,,3.27739,0.36471,0.7481,,9.6031,,2.88114,5.8597,,1.46863,6.1668,,,,,,1.40487,,,1.53945,1.66252,,,,,0.35986,12.5061,,283.55397,0.81735,0.38406,4.7546,,3.19695,,,0.43452,,4.47507,,2.52151,,2.1699,3.66877,,1.68521,10.7635,4.5821,14.4649,,,,0.7085,0.17099,7.3887,,3.7489,10.2656,,7.25051,,4.8876,0.43512,,,3.06938,,3.01465,4.9726,,,,0.8107,1.2303,,,,,,,,,,0.77696,0.85103,2.18052,,6.8463,0.20806,0.77036,,,3.21191,0.66116,0.01059,,0.46498,,0.43109,,0.63809,0.23118,3.9458,,2.02103,,,,8.5625,,,,4.9592,,,0.18762,,,,,1.5357,,0.31626,8.3266,0.93823,,0.27459,,,,,,,,,8.909,,2.0625,8.5751,8.2378,,,,0.00377,,,,0.23677,,0.22025,,,,,,,0.78858,2.31278,98.15493,11.75,,,18.7386,,,2.4418,3.6844,,,,,,1.5738,,,,,,,0.66896,3.89698,,0.16579,21,,,1.70162,,0.03238,,0.01481,0.22088
1996-05-31,12.1511,,14.2697,,7.07428,1.77039,,,3.25033,0.32984,0.77672,,9.6031,,3.204,5.5833,,1.43712,6.227,,,,,,1.43292,,,1.63157,1.69621,,,,,0.33166,11.54,,293.79584,0.90547,0.37654,4.45254,,3.44588,,,0.44685,,4.27619,,2.49201,,2.2101,3.83042,,1.57668,10.7635,4.7383,14.5286,,,,0.76806,0.16043,7.1339,,3.7566,10.0894,,7.85283,,4.8541,0.39366,,,3.12564,,2.7665,4.9726,,,,0.8107,1.2705,,,,,,,,,,0.77609,0.6269,2.49066,,6.6304,0.19316,0.75682,,,2.99659,0.66934,0.0105,,0.47127,,0.35155,,0.70136,0.25644,4.1045,,1.81388,,,,9.3125,,,,4.9393,,,0.18627,,,,,1.7048,,0.30546,8.1488,0.9922,,0.46809,,,,,,,,,9.761,,1.9375,8.347,8.4687,,,,,,,,0.26584,,0.21498,,,,,,,0.6996,2.20549,89.05997,13,,,20.3277,,,2.3765,4.0372,,,,,,1.6163,,,,,,,0.64822,4.21226,,0.12972,20,,,,,0.02693,,0.01885,0.233
1996-06-28,12.4557,,14.0906,,7.50694,1.80267,,,2.97694,,0.79043,,9.6898,,3.42865,6.1637,,1.44834,6.0149,,,,,,1.46019,,,1.60529,1.83294,,,,,,12.4703,,294.22138,0.88471,0.36602,4.52088,,3.34697,,,,,4.63473,,2.61611,,2.47972,3.79804,,1.48956,10.3414,4.7904,13.7056,,,,0.75378,,7.95,,3.4561,11.6133,,6.97756,,4.6094,,,,3.24565,,,4.9036,,,,0.7539,1.2799,,,,,,,,,,0.75864,0.71745,2.46871,,6.5071,0.21388,0.73042,,,2.99955,,0.01084,,0.4753,,0.35409,,0.67354,0.24684,3.8644,,1.85622,,,,9.7188,,,,5.0792,,,,,,,,1.6137,,0.28177,8.6354,1.04474,,0.39692,,,,,,,,,8.212,,2.75,8.2732,8.7834,,,,,,,,0.26069,,0.21615,,,,,,,,2.16312,,12.5,,,23.804,,,2.2561,3.8367,,,,,,1.6021,,,,,,,0.6465,4.30314,,0.13975,20,,,,,0.04342,,0.0185,
1996-07-31,11.7926,,13.8219,,7.26111,1.86351,,,2.83152,0.2905,0.72183,,9.1403,,3.08996,5.5335,,1.47541,5.4377,,,,,,1.49107,,,1.63733,1.83654,,,,,0.31313,10.9921,,312.15757,0.88178,0.33074,4.46132,,3.30651,,,,,4.30219,,2.6109,,2.40351,3.50776,,1.47717,9.8665,4.7904,12.4277,,,,0.63039,0.13535,8.2922,,3.5205,10.0678,,6.77491,,4.1403,0.32943,,,2.73513,,2.39148,4.7654,,,,0.7841,1.1678,,,,,,,,,,0.76802,0.58981,2.40121,,4.9651,0.18729,0.75504,,,2.98426,0.60135,0.02605,,0.48224,,0.31393,,0.57382,0.21764,3.9517,,1.85724,,,,9.9688,,,,4.7714,,,0.22483,,,,,1.7699,,0.23182,8.0957,1.01167,,0.36793,,0.88665,,,,,,,6.983,,2.6875,8.3194,7.5506,,,,0.00657,,,,0.25067,,0.20478,,,,,,,0.60133,2.18364,70.48108,11.25,,,19.7152,,,2.15,3.531,,,,,,1.6092,,,,,,,0.63663,4.30734,,0.14419,20,,,1.3037,,0.04334,,0.02087,0.23873
1996-08-30,11.7979,,14.192,,7.43138,2.00846,,,2.92803,,0.7683,,9.3717,,3.00817,5.7272,,1.61893,5.6504,,,,,,1.56075,,,1.74557,2.01502,,,,,,11.3415,,331.22215,0.91667,0.38414,4.31291,,3.45437,,,,,4.79649,,2.58075,,2.3168,3.76238,,1.51769,9.6027,5.3111,13.0028,,,,0.69911,,8.4587,,3.6143,10.3769,,7.18341,,4.7232,,,,2.89947,,,4.9726,,,,0.8557,1.1706,,,,,,,,,,0.88814,0.59497,2.49093,,5.7669,0.16652,0.80214,,,2.85435,,0.02776,,0.4932,,0.30852,,0.63527,0.24086,4.1573,,1.82853,,,,11.1563,,,,4.9339,,,,,,,,2.0562,,0.26224,8.8753,1.30078,,0.44321,,0.92627,,,,,,,8.121,,2.6875,8.6429,7.7818,,,,,,,,0.24373,,0.20315,,,,,,,,2.32178,,12.75,,,21.354,,,2.4552,3.33,,,,,,1.7516,,,,,,,0.54861,4.41147,,0.14422,24,,,,,0.04493,,0.02357,
1996-09-30,12.0512,,15.096,,7.95251,2.14932,,,2.76296,0.25761,0.75562,,9.8923,,3.52159,5.5058,,1.66337,5.7412,,,,,,1.59608,,,1.82205,2.20838,,,,,0.24049,12.0301,,316.53166,0.92959,0.38791,4.36129,,3.38814,,,0.35672,,5.08523,,2.88847,,2.44601,3.78811,,1.47814,10.7635,5.3631,13.5515,,,,0.73641,0.07542,8.9067,,3.7442,10.4891,,6.92948,,4.7025,0.3274,,,2.87506,,2.57734,4.9726,,,,0.833,1.1051,,,,,,,,,,0.95144,0.70526,2.49023,,5.551,0.13678,0.72291,,,2.67308,0.54994,0.05211,,0.52218,,0.29998,,0.60677,0.24253,4.2458,,1.90146,,,,11.25,,,,5.4413,,,0.22662,,,,,1.822,,0.26612,8.9155,1.14101,,0.45793,,1.00579,,,,,,,7.241,,3.4063,9.0851,8.1024,,,,0.00686,,,,0.20219,,0.2011,,,,,,,0.4535,2.46042,63.96532,13,,,24.8799,,,2.534,3.7893,,,,,,1.6947,,,,,,,0.49019,4.80077,,0.14422,21,,,1.52748,,0.05906,,0.02536,0.26101
